GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
5551,5,21.0,10.0,500.0,113.7714,0.0029783967,0.0004897808,7,0.000330933,0.0002117971,0.0039314836,31.2703,56.9024,4.6633,18,0.00055597,7,0.0,0.0
5557,4,20.0,12.0,750.0,82.7184,0.0012490139,0.0002629503,6,1.31475151196424e-05,9.20326058374967e-05,0.0029187484,44.0,84.2703,4.9865,16,0.001696,6,7.88850907178543e-05,0.00019721
5558,1,23.0,2.0,300.0,77.241,0.0005653485,0.000130465,2,8.69766902470138e-05,0.0,0.0034500754,32.5401,63.2941,4.1176,26,0.00068132,4,0.0,2.8992e-05
5561,6,18.0,10.0,600.0,146.2686,0.0054791206,0.0003456858,1,0.0001728429,0.000293833,0.004614906,23.6992,50.382,4.7865,17,0.00091607,7,0.0,0.0
5564,4,16.0,8.0,1000.0,149.6658,0.0082966896,0.000829669,6,4.14834481042064e-05,0.0003318676,0.00240604,23.8261,58.8966,8.181,11,0.00058077,7,0.0,0.0
5568,6,24.0,8.0,400.0,125.5464,0.0023130222,0.000387202,4,0.0005196658,0.0008355411,0.0044018749,23.7309,41.3426,4.8588,30,0.00097819,11,0.0001222743,0.00070308
5571,5,21.0,6.0,250.0,112.1898,0.0018418847,0.0003419067,4,9.37486213438038e-05,8.82339965588741e-05,0.0039870737,38.0609,62.0526,4.8797,31,0.0010478,10,0.0003253629,0.00071139
5572,3,27.0,28.0,90.0,95.4924,0.0020306493,0.0004738182,4,0.0001759896,0.0002572156,0.0034385661,44.3004,77.0709,4.5827,31,0.0021931,8,5.41506471002328e-05,1.3538e-05
5576,4,21.0,12.0,650.0,101.5134,0.0017899061,0.0002640845,5,0.0001760563,0.0006161972,0.0023767606,26.4,69.1852,7.0741,13,0.00093897,4,0.0,0.0
5580,6,22.0,20.0,840.0,121.7388,0.0042152159,0.000719671,4,0.0001542152,0.000719671,0.0040610007,45.7288,48.4051,4.6414,22,0.0013023,7,0.0,0.00023989
5582,5,22.0,4.0,200.0,146.9604,0.0040283707,0.0003787357,5,1.14768397374099e-05,0.0008951935,0.0045792591,29.0754,44.7018,5.1404,25,0.00068861,6,8.03378781618694e-05,0.00018363
5586,4,27.0,8.0,850.0,112.0422,0.0025747444,0.0004035047,8,0.0003074322,0.0003842902,0.003199216,40.7229,63.8438,6.3063,32,0.00096073,10,6.72507877949427e-05,0.00016332
5597,3,16.0,12.0,300.0,75.3048,0.0012024151,6.39582480556693e-05,3,0.0001279165,0.0004604994,0.002737413,65.1643,89.7196,4.3879,30,0.00099775,7,0.0,0.0
5599,5,23.0,8.0,750.0,92.0592,0.000645762,0.0001651949,2,1.50177209106746e-05,0.0002853367,0.0034240404,45.9736,68.0877,4.6535,17,0.0030937,8,0.0,1.5018e-05
5604,7,16.0,28.0,500.0,201.435,0.0082155843,0.0003797119,7,0.0002761541,0.0005638146,0.0042343628,32.7302,46.9022,6.8641,29,0.0018755,8,0.0001725963,0.00028766
5605,6,19.0,12.0,700.0,216.0318,0.0128680571,0.0004879545,5,0.0004043052,0.0012129155,0.0055766228,23.7093,34.03,4.8275,27,0.0019379,7,0.0,2.7883e-05
5610,4,22.0,10.0,18000.0,152.2374,0.011983053,0.0002055141,1,1.58087770330087e-05,0.0003636019,0.0033514607,52.1896,63.9811,4.9575,19,0.00067978,5,0.0,0.0
5612,3,16.0,10.0,400.0,118.8012,0.0022438774,0.0002884985,7,1.60276958584434e-05,9.61661751506603e-05,0.0037985639,32.9322,60.6414,5.2194,13,0.0020676,7,0.0,0.0
5616,4,26.0,6.0,235.0,80.8398,0.0022306275,0.0004000582,7,1.21229754630977e-05,0.0004243041,0.0030671128,28.9365,64.5534,4.4862,25,0.00081224,8,0.0,0.00035157
5617,6,22.0,10.0,730.0,77.316,0.0025942616,0.0006201422,10,0.0001653713,0.0003927567,0.0037001819,39.0252,63.3855,3.4246,26,0.00084753,9,0.0,0.00037209
5622,2,18.0,8.0,30.0,85.9248,0.0009398496,5.08026823816298e-05,0,2.54013411908149e-05,0.0002540134,0.0020575086,51.8,65.2346,7.4321,11,0.0023369,5,0.0,0.0
5623,4,20.0,10.0,750.0,137.1996,0.0047461087,0.0003189589,1,2.5516713447308e-05,0.0004210258,0.005116101,39.37,47.7706,3.7656,24,0.0016076,5,0.0,0.0
5625,2,29.0,2.0,150.0,85.6284,0.0017225371,0.0003054144,5,0.0002137901,0.0011544664,0.0027487295,48.6682,84.1333,5.3689,31,0.00040315,10,1.221657544957e-05,6.1083e-06
5627,4,34.0,8.0,500.0,63.9402,0.000332158,5.11012315396801e-05,3,0.0002044049,0.0006132148,0.0028872196,43.1467,73.6106,4.0752,19,0.00043436,3,0.0,0.0
5629,5,18.0,28.0,1000.0,86.0208,0.0002524997,0.0001767498,2,2.52499747500253e-05,0.0003534996,0.0023229977,19.5165,62.3043,7.0217,15,0.000707,6,0.0,0.0
5634,5,20.0,16.0,1100.0,131.0622,0.003482122,0.0003856041,3,3.50549193736854e-05,0.0005141388,0.0037158215,31.2555,56.956,5.7233,32,0.001262,6,7.01098387473709e-05,4.674e-05
5643,4,22.0,10.0,250.0,109.5276,0.0032351477,0.0004864033,4,1.1311705352699e-05,0.0001583639,0.0036989277,35.9018,50.1529,4.7645,30,0.00078051,9,0.0,0.00040722
5644,6,21.0,16.0,600.0,192.6942,0.0126792417,0.0004811856,4,2.4059282071023e-05,0.000168415,0.0036570109,26.6225,45.2895,6.4013,11,0.0012992,3,0.0,0.0
5649,5,21.0,6.0,110.0,126.0846,0.0023426272,0.0001724634,3,1.43719459614832e-05,0.0001868353,0.0043403277,39.0033,47.351,4.6887,18,0.0017534,6,0.0004742742,0.00020121
5653,6,27.0,6.0,750.0,165.1536,0.0062424199,0.0003299565,7,3.56709709638296e-05,0.0004369694,0.0036206036,29.0765,52.0887,6.9015,23,0.0012217,9,0.0,0.0
5655,3,32.0,8.0,400.0,75.0612,0.0008658403,0.0007063434,1,2.27852716004375e-05,0.0003076012,0.0034519686,50.9934,66.2838,3.8119,22,0.0011962,6,0.0001025337,0.00013671
5658,6,21.0,12.0,400.0,134.421,0.0053146729,0.0002325169,4,5.53611763142743e-05,6.64334115771292e-05,0.0025798308,30.1034,68.721,8.0644,16,0.00084149,5,0.0,0.0
5669,3,23.0,4.0,500.0,56.6634,0.0007284989,5.20356340021647e-05,3,3.12213804012988e-05,0.0002081425,0.003611273,53.7803,70.4899,2.83,19,0.00068687,9,0.0001769212,0.00023936
5671,4,16.0,8.0,745.0,137.0124,0.0029217705,0.0003550506,5,5.9175099118291e-05,0.0013092491,0.0037354281,29.4921,51.802,6.1584,26,0.00088023,9,0.0002367004,0.00022191
5673,4,21.0,12.0,600.0,216.4152,0.0187080537,0.0005704698,5,0.0001006711,0.0005369128,0.0051677852,37.9935,43.7532,4.013,32,0.0011242,6,0.0,0.0
5674,2,20.0,12.0,200.0,132.3936,0.0054216204,0.0003119037,9,9.17363863202701e-06,0.000330251,0.0038345809,42.5036,59.0909,5.1699,34,0.0015137,8,0.0,0.0
5675,5,22.0,6.0,600.0,129.4044,0.002029673,0.0003104206,7,8.75545225890668e-05,0.0005890032,0.0042503741,27.4972,52.7566,5.2566,23,0.00073227,6,0.0,0.0
5678,5,26.0,4.0,750.0,108.9084,0.0016732108,0.0005577369,4,0.0001561663,0.0004461895,0.0032125647,22.3497,50.9444,5.75,19,0.00078083,3,0.0,0.0
5681,5,17.0,20.0,900.0,184.5996,0.011197872,0.000622104,4,8.58074480864939e-05,0.0001930668,0.0033893942,20.6115,50.6835,6.9684,11,0.00094388,4,0.0,0.00038613
5684,5,23.0,4.0,200.0,156.3168,0.0095794503,0.0004494063,8,5.91324092908841e-05,0.0004375798,0.0037371683,30.5143,57.5696,5.6076,22,0.0019514,8,0.0001773972,0.0002247
5688,3,29.0,32.0,500.0,85.2774,0.0006099793,0.0001067464,1,7.6247407588142e-06,0.0002668659,0.0030803953,53.4194,72.901,5.104,33,0.00063285,8,0.0,0.0
5692,6,21.0,20.0,300.0,169.6308,0.008298495,0.0007316054,5,6.27090301003344e-05,6.27090301003344e-05,0.0028428094,28.1481,50.2353,8.4338,12,0.00052258,5,0.0,0.00027174
5697,5,30.0,14.0,650.0,193.6908,0.0063916556,0.0002156694,6,0.0003333072,0.0008626774,0.0032546467,36.6303,42.0964,9.2169,17,0.0011372,5,0.0,0.0
5698,4,20.0,28.0,100.0,99.6072,0.0038005317,0.0003067694,3,3.40854863998909e-05,0.0001533847,0.0032892494,35.125,65.3886,4.5285,17,0.0010737,6,0.0,0.00010226
5702,5,24.0,16.0,300.0,195.8406,0.0096645508,0.0005179406,3,1.10200123424138e-05,0.0001542802,0.0048377854,18.7763,35.5444,5.6469,25,0.0010249,7,0.0003306004,0.00028652
5704,5,18.0,6.0,200.0,144.675,0.0027826461,0.0003151616,9,0.000115303,0.0003689697,0.005811272,28.196,42.4286,3.9802,26,0.00080712,4,0.0,0.0
5707,2,28.0,4.0,160.0,73.9896,0.0009617676,0.0002383141,5,4.25560889252034e-05,0.0001021346,0.0031406394,46.8152,66.7425,4.2276,23,0.00049365,6,0.0,0.0
5708,5,23.0,10.0,600.0,143.4306,0.0071801898,0.000418633,5,8.88009336783884e-05,1.26858476683412e-05,0.0043893033,32.7768,44.7746,4.5491,25,0.00088801,7,0.0,0.00015223
5711,4,30.0,12.0,730.0,168.7188,0.0120286928,6.47400041433603e-05,0,0.000103584,0.000440232,0.0028485602,30.5205,67.1091,7.0045,19,0.0024731,5,0.0,0.0
5717,4,22.0,12.0,500.0,89.919,0.0015656351,0.000714416,3,0.0004712106,0.0005168116,0.0028424637,34.2581,70.2246,5.4118,17,0.0013072,2,0.0,0.0
5720,4,28.0,16.0,160.0,46.7214,0.0008072187,0.0003253905,4,6.25750901081298e-06,0.0001439227,0.0025468062,61.0542,87.8821,3.0344,25,0.00037545,6,0.0,0.00010012
5732,5,22.0,2.0,300.0,112.4274,0.0057723799,0.0003275109,3,0.0003411572,0.0001501092,0.003316048,41.2893,55.786,4.786,17,0.00085972,8,0.0002319869,0.00021834
5748,5,18.0,28.0,530.0,88.323,0.0025695061,0.0002403135,4,9.24282756580893e-05,9.24282756580893e-05,0.0034568175,47.3333,63.1444,4.0695,13,0.0011646,3,0.0,0.0
5750,4,16.0,2.0,450.0,177.8478,0.007291796,0.0007989947,8,0.0003335609,0.0011868561,0.004219933,27.6169,52.3456,6.0754,32,0.0013498,9,0.0003956187,0.00029477
5751,4,21.0,6.0,500.0,124.1958,0.0047595906,0.0004859642,1,0.0002572752,0.0003859128,0.002858613,46.4322,74.7,6.53,14,0.0010148,5,7.14653250242982e-05,0.00011434
5753,6,22.0,28.0,1000.0,197.8584,0.009830322,0.0006225388,6,2.89552930275654e-05,0.0001882094,0.0047197128,26.5969,48.2209,5.865,32,0.0014912,8,0.0,1.4478e-05
5758,5,24.0,12.0,800.0,128.7654,0.0019685039,0.0005715011,8,6.3500127000254e-05,0.0009101685,0.0035560071,43.4251,51.7857,6.1607,20,0.0026882,5,0.0,0.0
5760,5,26.0,20.0,730.0,144.1116,0.0011199009,0.0001310522,2,0.0002263629,0.0016083683,0.0039673084,20.2169,51.4354,6.3273,21,0.001251,7,0.0,0.0
5764,5,20.0,12.0,1460.0,126.27,0.0062616161,0.000442517,3,0.0003318878,0.0003761395,0.0029206124,58.0458,72.3939,6.0606,16,0.0016152,6,0.0,0.0
5765,2,21.0,8.0,30.0,71.6754,0.0009411362,0.0001806221,5,2.85192790326261e-05,0.000199635,0.0021199331,32.2883,83.7848,6.0987,20,0.00080805,7,0.0,0.0
5769,3,28.0,8.0,1000.0,75.6768,0.0015117343,0.0002206315,4,0.0001879453,0.0004576061,0.0029580964,58.7922,79.4807,4.3646,28,0.001144,11,9.80584428319278e-05,7.3544e-05
5771,5,17.0,28.0,1270.0,151.7454,0.0054494706,0.0006534934,5,0.000276904,0.0005095033,0.0036329804,25.9083,52.6707,6.5518,23,0.0011962,5,0.0001439901,0.0002769
5781,3,21.0,30.0,2200.0,86.1066,0.0013981234,0.0001864165,3,3.10694090598397e-05,0.0008233393,0.0034953085,49.7679,61.3511,4.3644,24,0.0007612,4,0.0,0.0
5784,1,19.0,4.0,60.0,68.4336,0.0018350638,0.0002509489,0,7.84215314156655e-05,0.0003372126,0.0023212773,84.0949,91.9054,4.8851,26,0.00065874,11,2.35264594246996e-05,0.0
5787,4,27.0,4.0,500.0,115.5444,0.0049269006,0.0004385965,10,4.3859649122807e-05,0.0002046784,0.0037719298,54.3035,62.093,4.438,20,0.0019737,7,0.0,1.462e-05
5788,6,18.0,12.0,500.0,183.1272,0.0110346804,0.0009912105,6,4.77691793254992e-05,0.0007881915,0.0046216681,34.9845,36.8165,5.1266,28,0.0017197,7,0.0002746728,0.0015525
5796,6,20.0,10.0,850.0,99.4914,0.0016738936,0.0005739064,7,1.59418441525316e-05,0.0001913021,0.0037144497,26.6034,53.8884,4.6309,12,0.0014666,6,0.0,1.5942e-05
5800,5,22.0,14.0,900.0,212.442,0.0090063294,0.0005353829,6,3.56921905487079e-05,0.000118974,0.0051634702,20.9238,30.9585,6.0138,25,0.0015705,7,0.0,0.0
5804,3,19.0,2.0,500.0,67.6968,0.0012694958,0.0003513783,2,6.80087051142546e-05,0.0005440696,0.002312296,43.9409,82.0784,5.152,17,0.00096346,7,0.0,6.8009e-05
5805,5,20.0,10.0,730.0,169.9674,0.00934711,0.0004223092,6,0.0001759622,0.0015836594,0.0037726287,33.9215,46.6418,6.0746,41,0.0006405,9,0.0001759622,0.00019004
5815,5,25.0,16.0,950.0,66.5952,0.001103435,0.0002718608,2,0.000255869,0.0001279345,0.0027825753,48.6916,70.2184,4.2787,29,0.0005837,8,0.0001439263,0.00028785
5818,4,24.0,20.0,1000.0,109.5102,0.0011928847,0.0004198954,7,7.63446196129328e-05,0.0006871016,0.0029488109,34.3377,66.0712,6.7638,21,0.0021186,8,0.0,2.8629e-05
5819,6,17.0,24.0,1500.0,203.841,0.0091736976,0.0002343645,5,0.0001674032,0.0010044194,0.004804473,29.3287,36.8362,6.1707,25,0.002511,8,0.0001339226,0.0
5821,5,25.0,16.0,600.0,84.1908,0.0034375367,0.0002938066,4,5.87613115524739e-05,0.0002056646,0.0036432013,53.9512,53.3548,3.4516,20,0.0011165,4,0.0,0.0
5824,5,23.0,28.0,450.0,175.7532,0.008508444,0.0010313265,3,0.0001074298,0.0006123501,0.0045013106,19.799,45.8425,5.5632,21,0.00089167,8,0.0001074298,0.00018263
5828,6,19.0,28.0,800.0,203.1486,0.0123098085,0.0008421762,6,9.82538880467127e-05,0.0012351917,0.004786368,13.5294,35.7537,5.5543,18,0.0013475,7,0.0,0.00068778
5829,3,19.0,14.0,400.0,98.2944,0.0020355292,0.0004794428,10,6.72902227306372e-05,0.0001429917,0.0037514299,29.6719,54.583,4.3318,48,0.00080748,7,0.0,0.0
5831,3,17.0,28.0,200.0,91.6326,0.0036392212,9.1552734375e-05,2,0.0001983643,9.918212890625e-05,0.0032501221,41.6,66.9953,4.3216,23,0.0006485,6,0.0,0.0
5833,1,19.0,14.0,100.0,50.5584,0.0027096406,0.0003993155,4,2.85225328009127e-05,2.85225328009127e-05,0.0022247576,79.1688,91.1795,3.0769,10,0.00059897,2,0.0,0.0
5836,6,24.0,8.0,450.0,87.354,0.002623615,0.0004515058,5,7.32171621027969e-05,0.0004515058,0.0031971494,39.0958,81.0229,4.5076,24,0.0011593,10,1.22028603504661e-05,4.8811e-05
5838,3,24.0,4.0,250.0,56.8356,0.0013848951,0.0001480041,6,2.11434370771313e-05,1.05717185385656e-05,0.0019980548,63.5745,97.4392,4.8148,20,0.00066602,6,0.0,0.0
5847,5,29.0,8.0,365.0,85.7166,0.0025140449,0.0004073034,5,8.42696629213483e-05,0.0003370787,0.004241573,35.2558,55.2185,3.2649,27,0.0010253,8,0.0,0.00016854
5854,5,23.0,16.0,600.0,134.3874,0.0060201168,0.000436858,4,2.13101478924264e-05,0.0003622725,0.0054980182,36.2408,46.8992,3.6008,29,0.0011188,10,4.26202957848527e-05,0.00015983
5855,5,22.0,28.0,1300.0,159.927,0.0065660285,0.0002250041,4,4.09098347242677e-05,0.0006954672,0.0027000491,18.8702,54.0909,8.7803,18,0.00055228,7,0.0,0.0
5856,6,21.0,30.0,1000.0,201.7314,0.0105710421,0.0004704775,8,0.0001323218,0.0008821454,0.0044401317,33.8472,41.6026,6.1623,25,0.0012791,7,0.0,0.0
5859,6,16.0,36.0,2600.0,88.5684,0.002438607,0.0002994781,5,4.27825789338581e-05,4.27825789338581e-05,0.0032942586,33.9346,64.3896,4.2273,14,0.00057756,5,0.0,0.0
5860,6,20.0,6.0,400.0,118.983,0.0014650027,0.0001492132,6,0.0002712968,0.0008545849,0.0047748237,29.3675,50.0227,4.3864,24,0.0012887,6,0.0,0.0
5861,4,21.0,6.0,400.0,97.0002,0.0019043058,0.0002052545,5,6.84181718664477e-05,0.0001254333,0.0050401387,27.8005,53.6199,3.3145,17,0.00069558,9,4.56121145776318e-05,0.00015964
5864,5,17.0,6.0,400.0,73.9686,0.0012816911,0.0002282464,1,0.0002809186,0.0003335908,0.0026336119,49.3691,67.9467,4.8867,18,0.0011939,5,0.0,0.0
5870,3,26.0,6.0,500.0,85.9506,0.0018697647,0.0003739529,6,0.0002160617,0.0003573328,0.00255119,53.5556,88.4691,6.1987,30,0.0012299,8,0.0,0.0
5871,5,22.0,16.0,1000.0,134.6574,0.0063901409,0.0005420209,3,0.0001711645,0.0001996919,0.0037228276,34.8308,49.3333,5.2414,24,0.00089861,6,0.0003138016,0.00044217
5877,5,21.0,2.0,25.0,75.3972,0.001904938,0.0001941927,4,0.0001479564,0.0003329018,0.0039578324,57.6674,57.785,3.1192,34,0.0005086,4,0.0,2.7742e-05
5880,4,17.0,24.0,500.0,122.571,0.0028399982,0.0003664514,3,0.0001145161,0.0001946773,0.0031720947,29.2029,50.9314,6.509,25,0.00062984,5,0.0,0.0
5888,5,24.0,14.0,600.0,107.073,0.0002649453,3.61289079435426e-05,0,0.0002167734,0.0004817188,0.0030227853,40.176,58.9801,6.3665,26,0.0015295,8,1.20429693145142e-05,1.2043e-05
5903,3,23.0,12.0,150.0,140.796,0.0019924528,0.0002415094,3,9.05660377358491e-05,0.0007169811,0.0045283019,27.3389,44.8267,5.0783,34,0.0009283,6,0.0,0.0
5905,5,19.0,6.0,80.0,108.3318,0.0051020408,0.0005143186,4,8.22909809084924e-05,0.0003085912,0.0026950296,39.8154,77.0076,5.5267,17,0.0013578,4,0.0,0.0
5907,4,27.0,8.0,300.0,105.555,0.0015563395,0.0002593899,7,0.0001210486,0.0009856817,0.0037525074,28.0185,65.9631,5.0991,28,0.00063118,8,0.0,0.0
5908,4,24.0,2.0,800.0,107.4966,0.0023054279,0.0004430627,5,0.0001051335,0.000195248,0.0031915533,25.8679,50.9835,5.5741,27,0.0006308,6,0.000307891,0.00026283
5911,4,21.0,20.0,450.0,84.3522,0.0024359596,0.0004629426,6,4.40897667651338e-05,0.0001432917,0.0037035404,45.3134,57.0238,3.753,22,0.00089282,7,9.92019752215511e-05,0.00027556
5915,6,27.0,10.0,800.0,184.6992,0.0050274884,0.0006239149,8,0.0001356337,0.0028211806,0.0046386719,20.9219,40.4756,6.5926,30,0.0011032,7,0.0001175492,0.00026223
5916,4,26.0,10.0,250.0,140.8314,0.0155365804,0.0002652587,6,0.0001136823,0.0001136823,0.0025894301,46.8235,82.1463,4.3951,17,0.00089683,6,0.0,0.0
5925,5,17.0,24.0,2400.0,104.8164,0.001044447,0.0004351863,2,9.67080577153688e-06,0.0001353913,0.0039360179,31.6158,47.1057,4.6364,23,0.00098642,9,6.76956404007582e-05,0.00024177
5926,4,25.0,16.0,2000.0,57.7134,0.0003528937,7.56200846944949e-05,2,2.5206694898165e-05,2.5206694898165e-05,0.0022938092,41.5556,86.1978,4.5495,11,0.00027727,2,0.0,0.0
5928,5,17.0,12.0,610.0,180.5166,0.0068317129,0.0004069045,5,0.0001177882,0.0002569923,0.0045723219,35.8592,47.7845,5.7986,25,0.0023665,7,0.0,1.0708e-05
5929,4,31.0,8.0,500.0,50.6712,0.0011996161,0.0004912714,4,0.0002170734,0.0002970478,0.0025249063,55.7455,92.8145,3.4434,15,0.00065122,6,0.0,6.8549e-05
5943,5,21.0,10.0,730.0,85.9692,0.0061964546,0.0001347055,2,5.38822134813298e-05,0.000390646,0.0030443451,42.6489,88.354,3.3097,18,0.00067353,6,5.38822134813298e-05,8.0823e-05
5947,6,23.0,12.0,730.0,104.7942,0.0027808801,0.000346214,5,8.93455438909984e-05,0.0010833147,0.0034398034,36.0,56.026,5.0325,33,0.00090462,8,0.0,0.0002122
5954,4,21.0,4.0,550.0,99.7878,0.002537594,0.0004346805,4,3.52443609022556e-05,0.0005521617,0.0034304511,38.3505,63.4247,4.8288,25,0.00064615,7,0.0002467105,4.6992e-05
5955,5,22.0,12.0,100.0,99.5784,0.0017230494,0.0003156732,5,0.0001052244,0.0003419793,0.0038801494,51.619,56.5831,4.4136,26,0.0018151,8,0.000263061,0.00059189
5962,6,21.0,10.0,700.0,105.3912,0.0018428794,0.0004499048,9,9.51721751168022e-05,8.65201591970929e-05,0.0034348503,30.2525,53.1587,5.529,28,0.00073542,9,0.0002595605,0.00070081
5968,6,20.0,20.0,730.0,188.1816,0.0074082675,0.0006618672,8,1.1611704598235e-05,0.0010450534,0.0045633999,22.7347,44.8753,6.3104,22,0.0015676,10,2.322340919647e-05,1.1612e-05
5971,5,24.0,6.0,1100.0,75.3654,0.0021911805,0.0004450835,4,3.42371952889619e-05,0.0001369488,0.0024308409,62.9143,69.4648,5.0845,15,0.00068474,3,0.0,0.0
5973,6,26.0,4.0,1000.0,143.7378,0.0027186355,0.0002575549,5,0.000133547,0.0004864927,0.0050461691,30.9773,43.9395,4.7618,37,0.0013164,9,0.0001049298,0.00031479
5978,5,18.0,6.0,750.0,126.9762,0.0045527235,0.0004161091,5,2.44770079305506e-05,6.52720211481348e-05,0.0043405894,40.8814,47.015,4.5282,24,0.00078326,5,0.0,0.0
5982,1,24.0,8.0,700.0,42.0726,0.0012239145,0.0006675898,1,1.23627732172881e-05,0.0001359905,0.0028187123,63.207,95.8246,2.4254,16,0.00037088,5,0.0,0.0
5983,6,20.0,30.0,500.0,186.1218,0.0072362511,0.0011977243,6,2.49525900788502e-05,0.000548957,0.0052649965,22.9905,39.9621,5.237,20,0.00054896,3,0.0,0.0
5987,6,21.0,8.0,300.0,178.8738,0.0108624352,0.0006325358,10,0.0001093272,0.0001483726,0.0068798026,31.0818,32.4586,3.3473,36,0.00065596,10,3.9045417629787e-05,2.3427e-05
5988,4,26.0,4.0,500.0,78.9858,0.0014846046,0.0002523828,6,7.42302324890882e-06,0.00031919,0.0037412037,39.7853,66.7302,3.6687,29,0.0006458,10,0.0,0.0
5997,6,16.0,6.0,400.0,201.9108,0.0085543847,0.0005904797,7,6.0562015503876e-05,0.000181686,0.0055717054,12.6649,31.8913,5.3913,18,0.0013021,5,0.0,0.0
5998,5,19.0,4.0,400.0,100.3878,0.0011738664,0.000385699,3,8.3847598604776e-05,0.0015427958,0.0036725248,45.4495,52.0365,4.6712,20,0.00092232,5,0.0,0.0
6000,6,19.0,12.0,500.0,170.1384,0.0111025754,0.0009145449,6,0.0004664179,0.0002926544,0.0051031607,29.1059,45.2401,4.0986,24,0.00074993,9,9.14544922446591e-06,0.00039325
6004,5,21.0,10.0,200.0,160.0782,0.0030739505,0.0003732654,6,8.050822647696e-05,0.0002561625,0.0044425903,27.3465,40.7974,6.0675,29,0.0014199,6,3.65946483986182e-05,8.7827e-05
6011,4,25.0,8.0,300.0,113.9784,0.00082689,0.0002362543,3,0.0001181271,0.0003865979,0.0035545533,37.4788,59.4683,5.7885,19,0.0024592,7,0.0,0.0
6012,4,26.0,6.0,500.0,66.222,0.0012206357,0.0004030401,5,1.15154306771073e-05,0.0005066789,0.0025333947,45.4612,74.2364,4.4682,17,0.00094427,9,5.75771533855366e-05,6.9093e-05
6019,4,18.0,8.0,700.0,192.8466,0.0104056902,0.0007288374,7,5.26870389884089e-05,0.0010537408,0.0048998946,26.4632,39.8853,5.2832,39,0.00062346,7,0.0,0.0
6022,4,24.0,20.0,1880.0,138.2688,0.0027885772,0.0005322596,5,0.0003239841,0.0004281218,0.0032629825,36.5836,57.2482,7.344,21,0.0016083,7,0.0,0.0
6034,6,22.0,24.0,700.0,164.3844,0.0054064817,0.000490106,4,9.18948722661275e-05,0.000566685,0.0061875881,19.5732,38.4059,4.0198,22,0.0021748,8,0.0,0.0
6040,4,25.0,10.0,400.0,214.2684,0.010149919,0.000445705,4,0.0001215559,0.0011750405,0.0023298217,26.4912,62.087,12.9652,12,0.00066856,5,0.0,0.0
6043,4,23.0,4.0,400.0,76.5978,0.0017269681,0.0002735791,4,5.12960809794132e-05,0.0003761713,0.0028554818,55.2289,85.3653,4.503,10,0.00070105,5,0.0,0.0
6046,6,21.0,14.0,360.0,160.0704,0.010237925,0.0003078329,6,0.0001191611,6.95106450587861e-05,0.0039124563,29.5369,51.1371,5.2234,18,0.00096322,7,0.0,0.0
6047,5,20.0,2.0,250.0,117.7332,0.0043471925,0.0006071498,1,9.7143967359627e-05,8.50009714396736e-05,0.0032664659,28.1045,54.9145,5.5093,18,0.00102,7,0.0,0.00013357
6048,4,29.0,8.0,320.0,85.7076,0.0019112146,0.0003691187,9,1.64052759367413e-05,3.28105518734825e-05,0.0039536715,57.2141,59.0954,3.7842,36,0.0011566,10,0.0001640528,0.00022967
6052,5,24.0,20.0,1500.0,84.0438,0.0013819312,0.0002735072,1,2.87902343525076e-05,7.19755858812691e-05,0.003440433,17.8151,59.0795,4.3515,22,0.00069097,6,0.0,0.00024472
6055,6,16.0,36.0,1000.0,200.8446,0.0118534843,0.0007930148,8,9.18227653677919e-05,0.0006093693,0.0051504224,31.4221,40.1686,4.9222,32,0.001369,8,0.0002420782,0.00025043
6056,4,22.0,10.0,700.0,106.215,0.0014194684,0.0002541406,5,4.33898641277398e-05,0.001134335,0.0037191312,33.9032,58.6467,5.02,47,0.0013327,9,8.0581176237231e-05,0.00049588
6059,4,17.0,6.0,500.0,97.7304,0.0001321723,0.0001010729,3,9.32980873892085e-05,0.0002332452,0.0033509563,24.8093,56.826,5.348,31,0.00082413,8,0.0,0.0
6066,5,16.0,10.0,600.0,117.7638,0.005293743,0.0006368413,5,0.0001592103,0.0001791116,0.003641936,28.2418,51.9126,4.7049,15,0.0014727,5,0.0,0.00017911
6067,2,33.0,4.0,100.0,98.2176,0.0015590424,0.0001005834,4,2.0116676725005e-05,0.0004727419,0.002735868,33.3432,77.0294,6.2978,24,0.00089519,6,0.0,0.0
6070,3,19.0,8.0,200.0,118.9374,0.0041211519,0.000347567,2,2.48262164846077e-05,0.0008937438,0.0031405164,32.4762,57.3123,5.9684,22,0.0020357,6,0.0,0.0
6071,5,19.0,10.0,500.0,151.203,0.0064590603,0.0005198971,7,1.76236297627859e-05,0.0005992034,0.0044323429,33.4661,48.2386,4.9324,28,0.00098692,9,0.0,0.0
6072,6,26.0,20.0,840.0,139.4826,0.0038152053,0.0005688124,7,0.0001248613,0.0012486127,0.0037597114,24.563,54.1993,5.9594,25,0.0041204,7,0.0001803552,6.9367e-05
6079,6,21.0,14.0,2500.0,133.2012,0.0060326987,0.0003207781,4,3.10430463576159e-05,0.0008692053,0.0036113411,36.4253,52.6877,5.5129,39,0.0010555,9,0.0002897351,0.0004553
